Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers LLC
Statement,Data,BrokerAddress,"Two Pickwick Plaza, Greenwich, CT 06830"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"January 27, 2025"
Statement,Data,WhenGenerated,"2025-01-28, 01:37:39 EST"
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,SubTotal,,Equity and Index Options,HKD,9618 27JAN25 160 C,,10,,,-1800,-48,14940,13092,-1800,
Trades,Data,Order,Equity and Index Options,HKD,1810 27JAN25 35 P,"2025-01-26, 22:46:38",10,0.01,0,-100,-18,3672,3554,-100,C
Trades,SubTotal,,Equity and Index Options,HKD,1810 27JAN25 35 P,,10,,,-100,-18,3672,3554,-100,
Trades,Data,Order,Equity and Index Options,HKD,700 27FEB25 370 P,"2025-01-26, 22:46:38",15,2.98,2.78,-4470,-63,9236.4,4703.4,-300,C
Trades,SubTotal,,Equity and Index Options,HKD,700 27FEB25 370 P,,15,,,-4470,-63,9236.4,4703.4,-300,
Trades,Data,Order,Equity and Index Options,HKD,700 27JAN25 370 P,"2025-01-26, 22:46:38",15,0.04,0,-60,-63,4767,4644,-60,C
Trades,SubTotal,,Equity and Index Options,HKD,700 27JAN25 370 P,,15,,,-60,-63,4767,4644,-60,
Trades,Data,Order,Equity and Index Options,HKD,700 27JAN25 380 P,"2025-01-26, 22:46:38",15,0.04,0,-60,-63,8247,8124,-60,C
Trades,SubTotal,,Equity and Index Options,HKD,700 27JAN25 380 P,,15,,,-60,-63,8247,8124,-60,
Trades,Total,,Equity and Index Options,HKD,,,,,,-76490,-800,114315.4,37025.4,-11820, 
Trades,Total,,Equity and Index Options,USD,,,,,,-9821.316,-102.72,14678.09736,4754.06136,-1517.688, 
Trades,Data,Order,Equity and Index Options,USD,AMAT 31JAN25 187.5 P,"2025-01-27, 09:38:47",10,12.82,13.5709,-12820,-7.0775,1435.379568,-11391.697932,750.9,C;P
Trades,SubTotal,,Equity and Index Options,USD,AMAT 31JAN25 187.5 P,,10,,,-12820,-7.0775,1435.379568,-11391.697932,750.9,
Trades,Data,Order,Equity and Index Options,USD,AMZN 31JAN25 242.5 C,"2025-01-27, 09:38:45",10,0.39,1.24,-390,-11.1525,1292.88346,891.73096,850,C
Trades,SubTotal,,Equity and Index Options,USD,AMZN 31JAN25 242.5 C,,10,,,-390,-11.1525,1292.88346,891.73096,850,
Trades,Data,Order,Equity and Index Options,USD,ANF 24JAN25 127 P,"2025-01-24, 16:20:00",5,0,3.58,0,0,576.443815,0,1790,A;C
Trades,SubTotal,,Equity and Index Options,USD,ANF 24JAN25 127 P,,5,,,0,0,576.443815,0,1790,
Trades,Data,Order,Equity and Index Options,USD,ASML 24JAN25 790 C,"2025-01-24, 16:20:00",5,0,0,0,0,1201.42644,1201.42644,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,ASML 24JAN25 790 C,,5,,,0,0,1201.42644,1201.42644,0,
Trades,Data,Order,Equity and Index Options,USD,CAT 24JAN25 380 P,"2025-01-24, 16:20:00",4,0,0,0,0,1298.1317,1298.1317,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,CAT 24JAN25 380 P,,4,,,0,0,1298.1317,1298.1317,0,
Trades,Data,Order,Equity and Index Options,USD,CAT 24JAN25 397.5 P,"2025-01-24, 16:20:00",2,0,0,0,0,920.558288,920.558288,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,CAT 24JAN25 397.5 P,,2,,,0,0,920.558288,920.558288,0,
Trades,Data,Order,Equity and Index Options,USD,CCJ 24JAN25 50 P,"2025-01-24, 16:20:00",10,0,0,0,0,435.407368,435.407368,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,CCJ 24JAN25 50 P,,10,,,0,0,435.407368,435.407368,0,
Trades,Data,Order,Equity and Index Options,USD,DIA 24JAN25 439 C,"2025-01-24, 16:20:00",10,0,5.12,0,0,1265.384294,0,5120,A;C
Trades,SubTotal,,Equity and Index Options,USD,DIA 24JAN25 439 C,,10,,,0,0,1265.384294,0,5120,
Trades,Data,Order,Equity and Index Options,USD,GLD 24JAN25 252.5 C,"2025-01-24, 16:20:00",50,0,3.15,0,0,5835.43537,0,15750,A;C
Trades,SubTotal,,Equity and Index Options,USD,GLD 24JAN25 252.5 C,,50,,,0,0,5835.43537,0,15750,
Trades,Data,Order,Equity and Index Options,USD,GLD 24JAN25 254 C,"2025-01-24, 16:20:00",50,0,1.65,0,0,3085.51182,0,8250,A;C
Trades,SubTotal,,Equity and Index Options,USD,GLD 24JAN25 254 C,,50,,,0,0,3085.51182,0,8250,
Trades,Data,Order,Equity and Index Options,USD,GLD 27JAN25 255 C,"2025-01-27, 09:38:46",50,0.15,0,-750,-35.2625,3714.49375,2929.23125,-750,C;P
Trades,SubTotal,,Equity and Index Options,USD,GLD 27JAN25 255 C,,50,,,-750,-35.2625,3714.49375,2929.23125,-750,
Trades,Data,Order,Equity and Index Options,USD,GLD 27JAN25 250 P,"2025-01-27, 09:38:46",50,0.03,0,-150,-15.2625,2415.02989,2249.76739,-150,C
Trades,SubTotal,,Equity and Index Options,USD,GLD 27JAN25 250 P,,50,,,-150,-15.2625,2415.02989,2249.76739,-150,
Trades,Data,Order,Equity and Index Options,USD,GOOG 24JAN25 205 C,"2025-01-24, 16:20:00",10,0,0,0,0,692.90014,692.90014,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,GOOG 24JAN25 205 C,,10,,,0,0,692.90014,692.90014,0,
Trades,Data,Order,Equity and Index Options,USD,GS 24JAN25 605 P,"2025-01-24, 16:20:00",5,0,0,0,0,1181.426857,1181.426857,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,GS 24JAN25 605 P,,5,,,0,0,1181.426857,1181.426857,0,
Trades,Data,Order,Equity and Index Options,USD,GS 24JAN25 615 P,"2025-01-24, 16:20:00",5,0,0,0,0,2986.364178,2986.364178,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,GS 24JAN25 615 P,,5,,,0,0,2986.364178,2986.364178,0,
Trades,Data,Order,Equity and Index Options,USD,IBIT 24JAN25 60 C,"2025-01-24, 16:20:00",25,0,0,0,0,3382.20448,0,0,A;C
Trades,Data,Order,Equity and Index Options,USD,IBIT 24JAN25 60 C,"2025-01-24, 16:20:00",25,0,0,0,0,3382.20448,3382.20448,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,IBIT 24JAN25 60 C,,50,,,0,0,6764.40896,3382.20448,0,
Trades,Data,Order,Equity and Index Options,USD,IBIT 24JAN25 63 C,"2025-01-24, 16:20:00",50,0,0,0,0,4289.402904,4289.402904,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,IBIT 24JAN25 63 C,,50,,,0,0,4289.402904,4289.402904,0,
Trades,Data,Order,Equity and Index Options,USD,ICE 21FEB25 150 P,"2025-01-27, 09:38:46",10,1.21,0.8,-1210,-7.0525,3292.82786,2075.77536,-410,C;P
Trades,SubTotal,,Equity and Index Options,USD,ICE 21FEB25 150 P,,10,,,-1210,-7.0525,3292.82786,2075.77536,-410,
Trades,Data,Order,Equity and Index Options,USD,IGV 31JAN25 105 C,"2025-01-27, 09:38:47",15,0.38,0.5085,-570,-10.57875,1567.455559,986.876809,192.75,C;P
Trades,SubTotal,,Equity and Index Options,USD,IGV 31JAN25 105 C,,15,,,-570,-10.57875,1567.455559,986.876809,192.75,
Trades,Data,Order,Equity and Index Options,USD,KO 31JAN25 63 C,"2025-01-27, 09:38:45",10,0.91,1.1562,-910,-7.0525,572.903477,-344.149023,246.2,C
Trades,SubTotal,,Equity and Index Options,USD,KO 31JAN25 63 C,,10,,,-910,-7.0525,572.903477,-344.149023,246.2,
Trades,Data,Order,Equity and Index Options,USD,MSFT 24JAN25 432.5 C,"2025-01-24, 16:20:00",5,0,11.56,0,0,822.686865,0,5780,A;C
Trades,SubTotal,,Equity and Index Options,USD,MSFT 24JAN25 432.5 C,,5,,,0,0,822.686865,0,5780,
Trades,Data,Order,Equity and Index Options,USD,NVDA 24JAN25 146 C,"2025-01-24, 16:20:00",50,0,0,0,0,6414.29369,6414.29369,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,NVDA 24JAN25 146 C,,50,,,0,0,6414.29369,6414.29369,0,
Trades,Data,Order,Equity and Index Options,USD,NVDA 24JAN25 150 C,"2025-01-24, 16:20:00",50,0,0,0,0,4114.98263,4114.98263,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,NVDA 24JAN25 150 C,,50,,,0,0,4114.98263,4114.98263,0,
Trades,Data,Order,Equity and Index Options,USD,NVDA 31JAN25 145 C,"2025-01-27, 09:38:45",50,0.41,0.225,-2050,-35.2625,9214.84085,7129.57835,-925,C;P
Trades,SubTotal,,Equity and Index Options,USD,NVDA 31JAN25 145 C,,50,,,-2050,-35.2625,9214.84085,7129.57835,-925,
Trades,Data,Order,Equity and Index Options,USD,NVDA 31JAN25 150 C,"2025-01-27, 09:38:45",100,0.2072,0.145,-2072,-90.265,19216.729794,17054.464794,-622,C;P
Trades,SubTotal,,Equity and Index Options,USD,NVDA 31JAN25 150 C,,100,,,-2072,-90.265,19216.729794,17054.464794,-622,
Trades,Data,Order,Equity and Index Options,USD,NVDA 31JAN25 152.5 C,"2025-01-27, 09:38:46",100,0.14,0.125,-1400,-116.865,19570.651119,18053.786119,-150,C;P
Trades,SubTotal,,Equity and Index Options,USD,NVDA 31JAN25 152.5 C,,100,,,-1400,-116.865,19570.651119,18053.786119,-150,
Trades,Data,Order,Equity and Index Options,USD,NVDA 31JAN25 155 C,"2025-01-27, 09:38:45",100,0.1,0.1059,-1000,-70.525,12128.85684,11058.33184,59,C
Trades,SubTotal,,Equity and Index Options,USD,NVDA 31JAN25 155 C,,100,,,-1000,-70.525,12128.85684,11058.33184,59,
Trades,Data,Order,Equity and Index Options,USD,ORCL 24JAN25 195 C,"2025-01-24, 16:20:00",5,0,0,0,0,427.697846,427.697846,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,ORCL 24JAN25 195 C,,5,,,0,0,427.697846,427.697846,0,
Trades,Data,Order,Equity and Index Options,USD,ORCL 31JAN25 200 C,"2025-01-27, 09:38:45",5,0.096,0.0757,-48,-2.76625,622.692425,571.926175,-10.15,C;P
Trades,SubTotal,,Equity and Index Options,USD,ORCL 31JAN25 200 C,,5,,,-48,-2.76625,622.692425,571.926175,-10.15,
Trades,Data,Order,Equity and Index Options,USD,PANW 31JAN25 195 C,"2025-01-27, 09:38:46",10,0.67,1.145,-670,-7.0525,1232.885129,555.832629,475,C;P
Trades,SubTotal,,Equity and Index Options,USD,PANW 31JAN25 195 C,,10,,,-670,-7.0525,1232.885129,555.832629,475,
Trades,Data,Order,Equity and Index Options,USD,PLTR 31JAN25 80 C,"2025-01-27, 09:38:46",10,0.73,0.875,-730,-7.0525,1517.677344,780.624844,145,C;P
Trades,SubTotal,,Equity and Index Options,USD,PLTR 31JAN25 80 C,,10,,,-730,-7.0525,1517.677344,780.624844,145,
Trades,Data,Order,Equity and Index Options,USD,RTX 31JAN25 125 C,"2025-01-27, 09:38:46",15,4.11,2.9442,-6165,-10.57875,3638.028069,-2537.550681,-1748.7,C
Trades,SubTotal,,Equity and Index Options,USD,RTX 31JAN25 125 C,,15,,,-6165,-10.57875,3638.028069,-2537.550681,-1748.7,
Trades,Data,Order,Equity and Index Options,USD,SE 24JAN25 114 P,"2025-01-24, 16:20:00",10,0,0,0,0,1755.370672,1755.370672,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,SE 24JAN25 114 P,,10,,,0,0,1755.370672,1755.370672,0,
Trades,Data,Order,Equity and Index Options,USD,SE 24JAN25 118 P,"2025-01-24, 16:20:00",10,0,0.21,0,0,1195.38624,0,210,A;C
Trades,SubTotal,,Equity and Index Options,USD,SE 24JAN25 118 P,,10,,,0,0,1195.38624,0,210,
Trades,Data,Order,Equity and Index Options,USD,SNOW 24JAN25 180 C,"2025-01-24, 16:20:00",5,0,0,0,0,492.696039,492.696039,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,SNOW 24JAN25 180 C,,5,,,0,0,492.696039,492.696039,0,
Trades,Data,Order,Equity and Index Options,USD,SNOW 24JAN25 170 P,"2025-01-24, 16:20:00",5,0,0,0,0,1531.404627,1531.404627,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,SNOW 24JAN25 170 P,,5,,,0,0,1531.404627,1531.404627,0,
Trades,Data,Order,Equity and Index Options,USD,TSM 24JAN25 217.5 C,"2025-01-24, 16:20:00",50,0,4.38,0,0,9214.84085,0,21900,A;C
Trades,SubTotal,,Equity and Index Options,USD,TSM 24JAN25 217.5 C,,50,,,0,0,9214.84085,0,21900,
Trades,Data,Order,Equity and Index Options,USD,TSM 24JAN25 220 C,"2025-01-24, 16:20:00",50,0,1.88,0,0,7626.88533,0,9400,A;C
Trades,SubTotal,,Equity and Index Options,USD,TSM 24JAN25 220 C,,50,,,0,0,7626.88533,0,9400,
Trades,Data,Order,Equity and Index Options,USD,TSM 24JAN25 222.5 C,"2025-01-24, 16:20:00",100,0,0,0,0,16179.74425,16179.74425,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,TSM 24JAN25 222.5 C,,100,,,0,0,16179.74425,16179.74425,0,
Trades,Data,Order,Equity and Index Options,USD,TSM 24JAN25 220 P,"2025-01-24, 16:20:00",49,0,0,0,0,6788.366694,6788.366694,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,TSM 24JAN25 220 P,,49,,,0,0,6788.366694,6788.366694,0,
Trades,Data,Order,Equity and Index Options,USD,TSM 31JAN25 220 C,"2025-01-27, 09:38:46",50,0.85,0.325,-4250,-35.3875,18327.08787,14041.70037,-2625,C;P
Trades,SubTotal,,Equity and Index Options,USD,TSM 31JAN25 220 C,,50,,,-4250,-35.3875,18327.08787,14041.70037,-2625,
Trades,Data,Order,Equity and Index Options,USD,TSM 31JAN25 225 C,"2025-01-27, 09:38:46",50,0.43,0.1653,-2150,-35.2625,9626.82973,7441.56723,-1323.5,C
Trades,SubTotal,,Equity and Index Options,USD,TSM 31JAN25 225 C,,50,,,-2150,-35.2625,9626.82973,7441.56723,-1323.5,
Trades,Data,Order,Equity and Index Options,USD,TSM 31JAN25 230 C,"2025-01-27, 09:38:45",50,0.22,0.1023,-1100,-35.2625,12464.7505,11329.488,-588.5,C
Trades,SubTotal,,Equity and Index Options,USD,TSM 31JAN25 230 C,,50,,,-1100,-35.2625,12464.7505,11329.488,-588.5,
Trades,Data,Order,Equity and Index Options,USD,TSM 31JAN25 215 P,"2025-01-27, 09:38:46",25,13.172,23.0009,-32930,-17.63125,5263.402355,-27684.228895,24572.25,C;P
Trades,SubTotal,,Equity and Index Options,USD,TSM 31JAN25 215 P,,25,,,-32930,-17.63125,5263.402355,-27684.228895,24572.25,
Trades,Data,Order,Equity and Index Options,USD,VKTX 24JAN25 34.5 C,"2025-01-24, 16:20:00",10,0,0,0,0,872.870136,0,0,A;C
Trades,SubTotal,,Equity and Index Options,USD,VKTX 24JAN25 34.5 C,,10,,,0,0,872.870136,0,0,
Trades,Data,Order,Equity and Index Options,USD,XLE 24JAN25 95 C,"2025-01-24, 16:20:00",20,0,0,0,0,996.610844,996.610844,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,XLE 24JAN25 95 C,,20,,,0,0,996.610844,996.610844,0,
Trades,Data,Order,Equity and Index Options,USD,XLF 24JAN25 50 C,"2025-01-24, 16:20:00",100,0,0.85,0,0,2829.42538,0,8500,A;C
Trades,SubTotal,,Equity and Index Options,USD,XLF 24JAN25 50 C,,100,,,0,0,2829.42538,0,8500,
Trades,Data,Order,Equity and Index Options,USD,XLF 24JAN25 50.5 C,"2025-01-24, 16:20:00",100,0,0.35,0,0,2004.14762,0,3500,A;C
Trades,SubTotal,,Equity and Index Options,USD,XLF 24JAN25 50.5 C,,100,,,0,0,2004.14762,0,3500,
Trades,Data,Order,Equity and Index Options,USD,XLF 31JAN25 51 C,"2025-01-27, 09:38:46",100,0.36,0.6409,-3600,-70.525,4129.07924,458.55424,2809,C
Trades,SubTotal,,Equity and Index Options,USD,XLF 31JAN25 51 C,,100,,,-3600,-70.525,4129.07924,458.55424,2809,
Trades,Data,Order,Equity and Index Options,USD,XLK 24JAN25 235 C,"2025-01-24, 16:20:00",41,0,4.3,0,0,6951.026594,0,17630,A;C
Trades,SubTotal,,Equity and Index Options,USD,XLK 24JAN25 235 C,,41,,,0,0,6951.026594,0,17630,
Trades,Data,Order,Equity and Index Options,USD,XLK 24JAN25 237.5 C,"2025-01-24, 16:20:00",100,0,1.8,0,0,10729.89576,0,18000,A;C
Trades,SubTotal,,Equity and Index Options,USD,XLK 24JAN25 237.5 C,,100,,,0,0,10729.89576,0,18000,
Trades,Data,Order,Equity and Index Options,USD,XLK 31JAN25 242.5 C,"2025-01-27, 09:38:45",30,0.14,0.1324,-420,-21.1575,5266.112016,4824.954516,-22.8,C;P
Trades,SubTotal,,Equity and Index Options,USD,XLK 31JAN25 242.5 C,,30,,,-420,-21.1575,5266.112016,4824.954516,-22.8,
Trades,Data,Order,Equity and Index Options,USD,XLK 31JAN25 245 C,"2025-01-27, 09:38:45",20,0.08,0.0943,-160,-11.155,3305.746904,3134.591904,28.6,C
Trades,SubTotal,,Equity and Index Options,USD,XLK 31JAN25 245 C,,20,,,-160,-11.155,3305.746904,3134.591904,28.6,
Trades,Data,Order,Equity and Index Options,USD,XLU 31JAN25 80.5 C,"2025-01-27, 09:38:46",30,0.089333333,0.08,-268,-3.2275,2386.19208,2114.96458,-28,C;P
Trades,SubTotal,,Equity and Index Options,USD,XLU 31JAN25 80.5 C,,30,,,-268,-3.2275,2386.19208,2114.96458,-28,
Trades,Total,,Equity and Index Options,USD,,,,,,-75813,-663.415,253683.67003,120815.110476,136605.05, 
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Notional Value,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Futures,USD,ESH5,"2025-01-26, 22:46:38",-15,6082.65,6046.75,4561987.5,-33.75,-4466993.25,94960.5,26925,C;P
Trades,SubTotal,,Futures,USD,ESH5,,-15,,,4561987.5,-33.75,-4466993.25,94960.5,26925,
Trades,Data,Order,Futures,USD,NQH5,"2025-01-26, 22:46:38",-20,21535.5125,21258.5,8614205,-45,-8560454.8,53705.2,110805,C;P
Trades,SubTotal,,Futures,USD,NQH5,,-20,,,8614205,-45,-8560454.8,53705.2,110805,
Trades,Total,,Futures,USD,,,,,,13176192.5,-78.75,-13027448.05,148665.7,137730, 
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Options On Futures,USD,NQ 31JAN25 22200 C,"2025-01-26, 22:46:38",-30,24.891666667,10.25,14935,-42.6,-183561.6,-168669.2,8785,C;P
Trades,SubTotal,,Options On Futures,USD,NQ 31JAN25 22200 C,,-30,,,14935,-42.6,-183561.6,-168669.2,8785,
Trades,Total,,Options On Futures,USD,,,,,,14935,-42.6,-183561.6,-168669.2,8785, 
